name,train_oof_path,te_path,train_oof_rae,te_unblind_rae,tr_std,te_std
oof_morgan_esm2_nr,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_morgan_esm2_nr.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_morgan_esm2_nr.npy,0.5763051199867452,0.6799458252133466,0.8500002103422483,0.6522249884343956
oof_aug_lgbm_ext,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_aug_lgbm_ext.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_aug_lgbm_ext.npy,0.5770345262092156,0.7048439194783042,0.8564852231362416,0.6580947007406797
oof_nb416_boltz,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb416_boltz.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb416_boltz.npy,0.5784377798815518,0.8330652644652746,0.8689056634902954,0.4604167640209198
oof_aug_lgbm_pap,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_aug_lgbm_pap.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_aug_lgbm_pap.npy,0.57941063509983,0.687128234454397,0.8498733016633372,0.6487191412650701
oof_nb118_rf,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb118_rf.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb118_rf.npy,0.5809665451261704,0.807216261221907,0.7893156287794646,0.5506832726476502
oof_nb93_chemprop_large_gpu,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb93_chemprop_large_gpu.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb93_chemprop_large_gpu.npy,0.5870048502630882,0.7017965200807301,0.9045744085355492,0.7050620393637008
oof_nb100_emax_corrected,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb100_emax_corrected.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb100_emax_corrected.npy,0.5884471954574712,0.6996522268017217,0.7104745160619119,0.6083317297256093
oof_multi_fp_ensemble,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_multi_fp_ensemble.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_oof_multi_fp_ensemble.npy,0.5897005550134599,0.7108685674508652,0.8453077261857216,0.5699754881311417
oof_selectivity_aware,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_selectivity_aware.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_oof_selectivity_aware.npy,0.5917301675353261,0.6729602392739173,0.7451499668118834,0.5826842478386273
oof_nr_weighted,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nr_weighted.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nr_weighted.npy,0.5964093703245308,0.6729177027109075,0.8580278380186667,0.6229632985647947
oof_lgbm_cliff_aware_external,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_lgbm_cliff_aware_external.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_oof_lgbm_cliff_aware_external.npy,0.5972385939915416,0.705694104122975,0.8679495576570414,0.6195208535453253
oof_nb272_C_pxr_papyrus_other_nr,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb272_C_pxr_papyrus_other_nr.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb272_C_pxr_papyrus_other_nr.npy,0.598898477040025,0.7716905082622547,0.8607470636405169,0.5392679046349786
oof_chemberta_mtr,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_chemberta_mtr.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_chemberta_mtr.npy,0.5993107108408308,0.7908961353253005,0.7969728247370746,0.5560983609417424
oof_allfp_adaptive_rdkit,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_allfp_adaptive_rdkit.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_oof_allfp_adaptive_rdkit.npy,0.5994113346088217,0.7957942099769034,0.8065081515674672,0.5222885790828325
oof_singleconc,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_singleconc.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_singleconc.npy,0.6003233196443993,0.7664957316359399,0.6785697157801627,0.5023094365912589
oof_nested_3tier_rdkit,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nested_3tier_rdkit.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_oof_nested_3tier_rdkit.npy,0.6005756430518793,0.7923444787601153,0.8278505309665204,0.5283961748654967
oof_nb283_rnn_transformer_mpnn,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb283_rnn_transformer_mpnn.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb283_rnn_transformer_mpnn.npy,0.602915685891206,0.7339332064324727,0.871161937713623,0.5263553261756897
oof_lgbm_chembl_all_nr_weighted,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_lgbm_chembl_all_nr_weighted.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_oof_lgbm_chembl_all_nr_weighted.npy,0.6034462936125293,0.6746073163056029,0.8643583420451266,0.617189217275181
oof_nb130_struct_ext,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb130_struct_ext.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb130_struct_ext.npy,0.6090127314114943,0.7028828874707266,0.8689444989963401,0.6155153870921878
oof_nb393_cta,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb393_cta.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb393_cta.npy,0.611691885875193,0.7713154338109195,0.9814265933377926,0.7367732407090654
oof_crossattn_grover_esm2,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_crossattn_grover_esm2.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_crossattn_grover_esm2.npy,0.6138931138581921,0.8089319569136726,0.8189480491034894,0.5890093712696116
oof_nb213_chemberta_mtr,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb213_chemberta_mtr.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb213_chemberta_mtr.npy,0.6146341739881988,0.7316958727389314,0.8593473097518869,0.5734350085258484
oof_crossattn_chemberta_esm2,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_crossattn_chemberta_esm2.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_crossattn_chemberta_esm2.npy,0.6147442762695392,0.8013212579271348,0.8354077431386308,0.586485562945515
oof_lgbm_chemberta_emb,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_lgbm_chemberta_emb.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_lgbm_chemberta_emb.npy,0.6155395731372469,0.8319178510149499,0.8071470213283416,0.5399633473590899
oof_nb264_chemprop_mt,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb264_chemprop_mt.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb264_chemprop_mt.npy,0.6170623542648056,0.6851493381022231,0.8592932673080823,0.608725984129952
oof_chemberta_esm2_nr,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_chemberta_esm2_nr.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_chemberta_esm2_nr.npy,0.6186397283340794,0.8212612289513135,0.7812158209541074,0.5352063901374293
oof_grover_lgbm,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_grover_lgbm.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_grover_lgbm.npy,0.6208390490043563,0.7574138190533889,0.7893310870108202,0.5584581699373481
oof_grover_large,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_grover_large.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_grover_large.npy,0.6295338803956892,0.7706340535050282,0.7629761346675275,0.5790233550271096
oof_scaffold_aware_knn,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_scaffold_aware_knn.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_oof_scaffold_aware_knn.npy,0.6324839276523734,0.777667484748741,0.8147706249181802,0.45436925840523923
oof_grover,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_grover.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_grover.npy,0.6355275286382339,0.7705724558384172,0.7536729384309525,0.553191679705934
oof_nb306_cepsmim,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb306_cepsmim.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb306_cepsmim.npy,0.6436177341139931,0.6486200873438499,0.9413052288160871,0.6653135418891907
oof_nested_adaptive_delta,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nested_adaptive_delta.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_oof_nested_adaptive_delta.npy,0.6497538390428963,0.8340909805149134,0.7359292940658543,0.5299088724172094
oof_nb265_5cls,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb265_5cls.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb265_5cls.npy,0.6524595249906796,0.7427592165425243,0.6472112408786447,0.42463616443708513
oof_nb230_atom_pair,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb230_atom_pair.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb230_atom_pair.npy,0.6533913110441989,0.8030507420093622,0.6967358883809909,0.37748518409534687
oof_lgbm_crc_singleconc_fdr,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_lgbm_crc_singleconc_fdr.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_oof_lgbm_crc_singleconc_fdr.npy,0.6559925722948575,0.7791063581474701,0.587011886448736,0.4680810722367654
oof_nb230_ecfp8,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb230_ecfp8.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb230_ecfp8.npy,0.6657139240763829,0.8218081429518042,0.6826405088869019,0.3718207097394712
oof_nb133_neighbor_aware,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb133_neighbor_aware.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb133_neighbor_aware.npy,0.6721830019839466,0.8358798834831725,0.7408281995407439,0.4239523519810236
oof_nb311_stable,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb311_stable.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb311_stable.npy,0.6726958673518887,0.8148888255877559,0.8035954742959288,0.5849427382762501
oof_nb273_molformer_only,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb273_molformer_only.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb273_molformer_only.npy,0.6743522600394937,0.8720771529105559,0.7246532724632071,0.4229271489664818
oof_nb230_maccs,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb230_maccs.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb230_maccs.npy,0.6753030760191826,0.789050547897206,0.7174818317162207,0.38989151355414114
oof_chemberta,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_chemberta.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_chemberta.npy,0.67822839582131,0.8349576181902492,0.6941514027998752,0.47208380678607204
oof_nb230_top_torsion,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb230_top_torsion.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb230_top_torsion.npy,0.6891516801690973,0.7869202316063406,0.6681578683007114,0.4107239273207748
oof_nb94_chemberta_mtr,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb94_chemberta_mtr.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb94_chemberta_mtr.npy,0.6904037891331148,0.7895083239870764,0.8004391993055447,0.4594850009558058
oof_nb281_precision,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb281_precision.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb281_precision.npy,0.7001336434085194,0.7864916665288119,0.6052135743577229,0.39065299777817253
oof_unimol,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_unimol.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_unimol.npy,0.7007566282595197,0.8692716194395106,0.6916747753896494,0.45308688119417595
oof_bert_smiles,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_bert_smiles.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_bert_smiles.npy,0.7150317944210497,0.913121659491796,0.6790366042836017,0.44994589854219236
oof_nb213_chemberta_zinc,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb213_chemberta_zinc.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb213_chemberta_zinc.npy,0.7164581111941969,0.9266586096593651,0.7319190455959336,0.49788177013397217
oof_nb265_10cls,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb265_10cls.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb265_10cls.npy,0.7190451725766153,0.8031094801935087,0.48474178347659547,0.311099617662832
oof_nb303_dann,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb303_dann.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb303_dann.npy,0.7198923097747022,0.6931053413000008,0.9833962245185562,0.7525179982185364
oof_nb272_D_pxr_papyrus_nr_pubchem,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb272_D_pxr_papyrus_nr_pubchem.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb272_D_pxr_papyrus_nr_pubchem.npy,0.7209631423816601,0.7459577010422752,0.764814248884913,0.5171600708809281
oof_nb290_mmp_transform,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb290_mmp_transform.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb290_mmp_transform.npy,0.7264699251047535,0.9406385330927097,0.9563871000522866,0.6766534794959981
oof_nb213_zinc_mlp,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb213_zinc_mlp.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb213_zinc_mlp.npy,0.7282022963250607,0.9210065422589183,0.8244636487793754,0.6106414198875427
oof_nb213_zinc_lgbm,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb213_zinc_lgbm.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb213_zinc_lgbm.npy,0.7305256473891403,0.9553762417774351,0.6355132377186439,0.376226853511991
oof_knn,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_knn.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_knn.npy,0.7340745313315337,0.8499978457112538,0.564944344380204,0.34142988080320585
oof_nb265_binary,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb265_binary.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb265_binary.npy,0.7448097591925303,0.8013355403695146,0.45304085630016144,0.36492384856711835
oof_nb410,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb410.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb410.npy,0.751238380101118,1.0210325958728061,0.6600699980380621,0.3849472529456217
oof_nb294_hetnll,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb294_hetnll.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb294_hetnll.npy,0.7576872265627899,0.7153739491949956,1.0042523362650257,0.7700510025024414
oof_nb300_diffusion_aug,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb300_diffusion_aug.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb300_diffusion_aug.npy,0.7626056384725325,0.8029977071939179,0.6886972553885948,0.47236383387802
oof_selformer,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_selformer.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_selformer.npy,0.7691224877266478,0.9385572395421495,0.5974512066658549,0.43453007196090415
oof_lgbm_crc_sp_chembl_pxr,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_lgbm_crc_sp_chembl_pxr.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_oof_lgbm_crc_sp_chembl_pxr.npy,0.7771186106718049,0.9535631147442633,0.6582023128830977,0.4217014155969912
oof_nb412,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb412.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb412.npy,0.777205272011009,0.9146352402561361,0.6739454865455627,0.42456975285672865
oof_gp_tanimoto,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_gp_tanimoto.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_oof_gp_tanimoto.npy,0.7781251216503684,0.9437609492938814,0.43919383696218045,0.3172881340674406
oof_lgbm_all_external_v2,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_lgbm_all_external_v2.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_oof_lgbm_all_external_v2.npy,0.8009669837347172,0.8968324553871312,0.6425623737449966,0.3609881311685496
oof_nb275_frag,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb275_frag.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb275_frag.npy,0.8312372026124728,0.9577146654537414,0.5321409775487268,0.5272799296486295
oof_nb275_fw,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb275_fw.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb275_fw.npy,0.8524089691559592,0.9704450630097348,0.5910386037029569,0.5691107511520386
oof_nb413,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb413.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb413.npy,0.8692282858752459,1.1076728163459297,0.5271729826927185,0.4264467656612396
oof_nb289_test_time_finetune,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb289_test_time_finetune.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb289_test_time_finetune.npy,0.9471911442801014,0.8839733929947408,0.3062329179972098,0.5316280102936108
oof_nb276_murcko,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb276_murcko.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb276_murcko.npy,0.9724676776578092,1.1596568082372094,0.25987933541465563,0.368799574464536
oof_nb281_lambdarank,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb281_lambdarank.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb281_lambdarank.npy,1.0187992636802123,1.1551589082754061,1.1214809712245999,1.1208880154393066
oof_nb266_alpha070,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb266_alpha070.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb266_alpha070.npy,1.0319840972875756,1.0020190281006445,4.962724208831787,3.9722485212223546e-07
oof_nb411,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb411.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb411.npy,1.0365009862174042,0.7930458181352681,1.1493897438049316,0.5626090168952942
oof_nb266_alpha030,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb266_alpha030.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb266_alpha030.npy,1.0844709788258533,1.2113834186610821,0.7156226634979248,9.277608228330791e-07
oof_nb266_alpha100,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb266_alpha100.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb266_alpha100.npy,1.1175184060276042,1.0650763328932789,7.078631401062012,9.167070516014064e-07
oof_nb276_recap,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb276_recap.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb276_recap.npy,1.123691250171765,1.2404202802087896,0.6225755917547577,0.6044414995966991
oof_nb266_alpha050,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb266_alpha050.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb266_alpha050.npy,1.1496539107636283,1.0027783883096353,11.56603717803955,1.8361920410825405e-06
oof_nb276_brics,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb276_brics.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb276_brics.npy,1.153441810522095,1.1922106951368205,0.5522232035782387,0.5411630051783555
oof_nb280_meta_analogy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb280_meta_analogy.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb280_meta_analogy.npy,1.5990926257188935,1.3926330116261523,0.2454324109476519,0.21808960192268617
oof_nb279_pocket_aware,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb279_pocket_aware.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb279_pocket_aware.npy,1.7460757359032686,1.625500306095608,0.14876065588486836,0.13429564427045673
oof_nb282_kg_hetgnn,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb282_kg_hetgnn.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb282_kg_hetgnn.npy,2.0109554588112246,2.231579531387836,0.9617079073565962,0.6887951493263245
oof_nb307_soci,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb307_soci.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb307_soci.npy,2.133473629910878,3.5237397401772323,1.508692579368136,1.1115678352944767
oof_nb116_quantile_width,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb116_quantile_width.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb116_quantile_width.npy,3.707217617270382,5.138389481880962,0.35252796403305797,0.2722997674354152
oof_nb247_hardness,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb247_hardness.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb247_hardness.npy,3.9688929646681665,3.80493225772377,3.0417099386454325,1.2366301754292481
oof_stochastic_std,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_stochastic_std.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_oof_stochastic_std.npy,4.546629432387426,5.592610560090874,0.07386278275904354,0.06665530724683102
oof_chemprop_chembl_nr_multitask,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_chemprop_chembl_nr_multitask.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_oof_chemprop_chembl_nr_multitask.npy,4.7493047761061025,5.839899408488894,0.0,0.0
oof_nb218_residual_blend,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb218_residual_blend.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb218_residual_blend.npy,4.750987912336874,5.840374689004315,0.008045700173268852,0.002510035107066863
oof_nb259_multitask_nn,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb259_multitask_nn.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb259_multitask_nn.npy,11405228285.92811,149.2737212541535,665718424310.9633,381.71502685546875
